company,name,city,recruit_type,url,source,jd_raw,status,reason
哔哩哔哩,商业化-行业运营实习生-数据方向,上海,0,https://jobs.bilibili.com/campus/positions/26688,cdp_bilibili,"工作职责:
1、跟进指定行业广告投放业务，提炼阶段性重点运营策略，总结方法论和优秀案例，提升广告主消耗，达成行业收入业绩目标； 
2、负责日常项目监控与运营，与前场/中台/后端同学保持紧密沟通协作，推进产品覆盖提升与消耗增长； 
3、输出分析报告，包括产品运营指标分析、市场/竞品分析、行业分析等，为营销策略、产品优化方向提供建议；
4、整体是40%业务+60%数据（需熟练使用sql）；
工作要求:
1、本科及以上学历，理工科专业背景优先；
2、有互联网实习经历（商业化产品or运营/商业分析/数据分析背景等）优先；
3、具有较强逻辑思维能力，能够系统性的思考和分析问题，同时具有较好的总结和数据报告呈现能力；
4、自驱力强，能够独立负责项目并推进； 有团队合作精神，能承担较大工作压力；
5、可长期（每周5天，6个月及以上）实习者优先；",OK,
哔哩哔哩,商业化产品运营实习生,上海,0,https://jobs.bilibili.com/campus/positions/27109,cdp_bilibili,"工作职责:
1、负责b站商业中台的产品运营以及系统配置，与合作方高效沟通协作
2、日常代理商需求承接，投放问题排查，梳理总结问题以及标准化排查解决流程，对外赋能投放方法论
3、负责b站广告投放和优化，通过对广告投放数据和内容进行案例分析，定期产出优秀案例
4、日常运营工作，与审核、产研、社区等团队对接
工作要求:
1、本科在读或以上学历，熟悉B站生态、有效果广告经验的优先；
2、逻辑清晰，具备优秀的数据分析能力，能高效总结并解决问题，推动方案落地；
3、出色的沟通能力和团队写作能力，且有较强的学习力、自驱力和抗压能力，独立思考，善于总结
4、做事细心，注意细节，有较强的数据能力优先
5、实习4个月及以上",OK,
哔哩哔哩,商业化制作实习生【BW】,上海,0,https://jobs.bilibili.com/campus/positions/27073,cdp_bilibili,"工作职责:
1、参与协助定制BilibiliWorld商业方案，进行初步BilibiliWorld商业策划
2、辅助BilibiliWorld商业项目执行，项目资料筹备、IP素材整理、项目沟通等
3、基础对接BilibiliWorld参展商工作
4、辅助与内部其他部门人员共同协作，积极主动推进相关工作项目的开展
5、所有自招展位的对接，以及展商服务
工作要求:
1、每周可五日工作者优先
2、熟练使用各类办公软件，有良好审美能力，会PS、PR等工作优先
3、工作责任心强，执行力、效率高，有创意、敢创新，做事细致稳重
4、沟通和表达能力优秀，逻辑能力强
5、熟悉ACG文化，拥有一门或以上商务水平外语能力优先",OK,
哔哩哔哩,商业化搜索广告产品实习生,上海,0,https://jobs.bilibili.com/campus/positions/26590,cdp_bilibili,"工作职责:
1、参与B站搜索场景商业化广告产品能力的建设；
2、理解业务，协助完成产品需求分析和市场调研，产出合理的产品方案并跟进落地；
3、通过数据分析，发现并优化潜在需求，提出优化建议；
4、与行业深度合作，推动产品开发和营销策略的制定和实施。
工作要求:
1、在读本科/研究生，计算机科学、信息技术、市场营销或相关专业优先；
2、具有良好的数据分析能力，熟练使用Excel、SQL或其他数据分析工具；
3、有互联网商业化产品实习经历优先；
4、每周出勤4天及以上，连续实习3个月及以上者优先。",OK,
哔哩哔哩,商业化行业运营-服饰行业运营实习生,上海,0,https://jobs.bilibili.com/campus/positions/27525,cdp_bilibili,"工作职责:
1.效果广告运营：协助行业效果广告相关工作，包括投放策略执行、数据监控、素材分析等
2.客户需求支持：协助解决客户日常需求，涵盖行业洞察、投放诊断、数据分析、策略输出等
3.行业专项支持：协助业务负责人跟进专项项目全流程，包括运营推进、项目执行、数据复盘等，参与行业解决方案与方法论的沉淀与输出
工作要求:
1.本科及以上在校生，市场营销、新闻传播、统计学等相关专业优先；
2.每周到岗4天及以上，5天全勤优先，实习期不少于6个月；
3.具备良好的数据分析能力与逻辑思维，能够基于数据发现问题并提出优化思路
4.熟练使用Excel等办公软件，掌握SQL或Python者优先；
5.B站深度用户优先，认同B站社区文化，有B站内容sense更佳",OK,
哔哩哔哩,商业化行业运营-美妆组实习生,上海,0,https://jobs.bilibili.com/campus/positions/27527,cdp_bilibili,"工作职责:
1.内容运营：协助产出美妆行业的类目洞察、人群研究、热门内容趋势、优质案例包装等；
2.数据运营：日常处理美妆客户的基础数据需求，包括但不限于稿件分析、用户圈包、达人筛选等；
3.项目运营：协助业务负责人完整跟进相关项目的全链路执行，包括不限于项目执行、数据复盘等。
工作要求:
1.本科及以上在读，专业不限，广告/市场/新传等专业优先
2.每周到岗4天及以上，5天全勤优先，能够实习六个月及以上
3.具备扎实的文字功底，B站深度使用者优先，有美妆sense更佳
4.有数据导向思维，熟练使用word、excel、ppt等办公软件，具备SQL能力更佳
5.四月中旬之前可以到岗",OK,
哔哩哔哩,商业化行业运营实习生（花火UP主方向）,上海,0,https://jobs.bilibili.com/campus/positions/27487,cdp_bilibili,"工作职责:
1. 协助完成综合平台行业（含电商/AI工具/外卖/线上文旅等app广告主）的商业化运营工作，解决广告主日常需求，包括行业洞察、数据分析、UP主推荐、内容策略等
2. 参与行业方法论、营销案例、创新产品模式的孵化、推广、执行和效果监控
3. 跨团队部门协作，独立推进运营项目落地，优化业务流程及工具效率，协助完善行业数据基建
工作要求:
1. 需长期实习（6个月及以上，每周5天最佳）
2. 自驱负责，能够独立负责项目并推进；有团队合作精神，性格开朗，沟通能力强，能承担较大工作压力
3. 能够系统性的思考和分析问题，同时具有较好的内容输出能力
4. 强数据分析能力，熟练使用office软件，掌握SQL或Python等工具者加分
5. 本科及以上学历在读生，市场营销、传媒、统计学等相关专业优先；有互联网/快消/咨询公司实习经验优先
6. 了解B站及其商业化生态者加分",OK,
哔哩哔哩,商业化行业运营（游戏行业）实习生,上海,0,https://jobs.bilibili.com/campus/positions/27187,cdp_bilibili,"工作职责:
1、协助广告中台进行效果广告产品优化与迭代，包括但不限于收集并提炼产品需求、推动产品验证等工作。
2、参与信息流广告和直播广告投放数据的监测与分析，及时发现投放过程中的问题，并协助提出优化解决方案，如调整投放策略、优化广告创意等，以提升广告投放效果。
3、协助落地重点专项，与内部团队保持密切沟通与协作，确保广告运营工作的顺利进行，如协调资源确保项目正常开展等。
4、参与直播广告投放活动的策划与执行，协助平台进行游戏推广，提高直播广告的转化率和用户粘性。
工作要求:
1、能够保证实习3个月以上，每周出勤5天，可长期实习者优先考虑。
2、对信息流广告、直播广告投放有经验者优先，若没有经验但有浓厚兴趣和学习意愿也可；
3、具备较强的数据分析能力，对数据敏感，善于从数据中发现问题并总结规律；
4、思维活跃，具有创新意识，能够为广告投放策略和创意提供新颖的想法和建议。",OK,
哔哩哔哩,商业市场实习生,上海,0,https://jobs.bilibili.com/campus/positions/27335,cdp_bilibili,"工作职责:
1、参与B站大型商业活动和行业活动，协助项目组执行落地，包括但不限于活动策划、内容传播、嘉宾邀约对接和现场执行等
2、对接行业媒体/组织、营销赛事、咨询公司等合作方协助执行论坛峰会、行业案例报奖和媒体发稿等多种商业合作 
3、行业（数码家电、汽车、游戏、AI、美妆等）热点和趋势收集分析，基于洞察做商业内容策划、挖掘传播故事点，完成内容撰写和素材制作
工作要求:
1、本科及以上学历，市场营销、传播相关专业
2、有品牌方或互联网市场、行业运营、社媒传播等实习经验优先 
3、关注行业热点，有网感，有内容敏感度和创作能力 ，B站深度用户优先
4、喜欢研究新事物（如养虾），有自己的观点，能够熟练运用AI应用完成文案、数据分析、海报、视频等内容生产（需要有实操不只是知道或者试过）
5、善于沟通分享表达，逻辑严谨，细心，E人优先",OK,
哔哩哔哩,商业市场平台活动实习,上海,0,https://jobs.bilibili.com/campus/positions/27343,cdp_bilibili,"工作职责:
1.协助商业市场团队完成商业峰会和活动、商业合作、IP项目的策划、执行与落地；
2.负责项目资料、竞品&行业案例搜集整理； 
3.协助跟进B站商业广告产品、数据报告洞察、市场活动等相关项目的创新玩法、传播落地； 
4.完成部门安排的其他商业市场日常工作，充分利用ai工具提升团队效率。
工作要求:
1.本科及以上学历，市场营销、传媒、新媒体、中文等相关专业优先；如果对商业营销感兴趣，也可放宽限制；
2.对B站生态、商业广告、IP运营、活动策划有浓厚兴趣，有相关经验加分； 
3.关注AI行业动态，对AI工具、AI营销、AI内容创作有了解或强烈学习意愿； 
4.具备创新能力、逻辑思维，细心靠谱，多任务处理能力强； 
5.熟练使用AI生成工具者优先。 
6.我们希望你性格开朗外向，善于沟通表达，i人慎投，热爱新鲜事物，脑洞大、敢想敢创新；做事认真负责、责任心强、执行力拉满，不只会想点子，更能把想法落地执行。",OK,
哔哩哔哩,商业数据产品实习生,上海,0,https://jobs.bilibili.com/campus/positions/26498,cdp_bilibili,"工作职责:
1、 协助产品经理搭建B站营销科学产品体系，和运营配合完成需求洞察和调研，承接部分行业研究或大促类型的case打造，数据分析和数据预演；
2、 基于全站数据，构建服务于外部广告主和内部销售策划的数据产品，帮助品牌进行营销战略规划、策略制定和广告投放优化和度量。设计产品原型PRD，管理项目进度和高质量交付；
3、 协助产品经理维护各类数据产品共享的底层能力，包括但不限于搭建画像和标签体系，制定数据标准。完成底层梳理，数据探查等工作，并承担一定程度的数据标注和验收职责；
工作要求:
1、 至少连续实习3个月，每周保证5天工作时间者优先；
2、 熟练掌握基础SQL，能运用Python或R进行熟练的数据分析为加分项
3、 有广告营销行业实习经验者优先（广告主、代理、媒体等均可）；
4、 具备良好团队合作精神，逻辑清晰并注重细节，具有高度的工作责任感和保密意识；
5、 抗压能力强，良好的自我驱动力，能在快节奏的工作环境中处理多项任务；
6、 对广告和营销行业有热情，有强烈学习意愿；",OK,
哔哩哔哩,商业数据产品实习生,上海,0,https://jobs.bilibili.com/campus/positions/26496,cdp_bilibili,"工作职责:
1.协助产品经理搭建B站营销科学产品体系，和运营配合完成需求洞察和调研，承接部分行业研究或大促类型的case打造，数据分析和数据预演；
2.基于全站数据，构建服务于外部广告主和内部销售策划的数据产品，帮助品牌进行营销战略规划、策略制定和广告投放优化和度量。设计产品原型PRD，管理项目进度和高质量交付；
3.协助产品经理维护各类数据产品共享的底层能力，包括但不限于搭建画像和标签体系，制定数据标准。完成底层梳理，数据探查等工作，并承担一定程度的数据标注和验收职责。
工作要求:
1.至少连续实习3个月，每周保证5天工作时间者优先；
2.熟练掌握基础SQL，能运用Python或R进行熟练的数据分析为加分项
3.有广告营销行业实习经验者优先（广告主、代理、媒体等均可）；
4.具备良好团队合作精神，逻辑清晰并注重细节，具有高度的工作责任感和保密意识；
5.抗压能力强，良好的自我驱动力，能在快节奏的工作环境中处理多项任务；
6.对广告和营销行业有热情，有强烈学习意愿。",OK,
哔哩哔哩,商务制片实习生（晚会、综艺）,上海,0,https://jobs.bilibili.com/campus/positions/27199,cdp_bilibili,"工作职责:
1、协助商务制片人完成项目各阶段执行工作，全流程支持晚会、综艺项目的内容策划及商务执行工作。
2、协助完成节目品牌植入创意策划及撰写。
3、协助完成现场、后期执行工作，推进并把控项目制作进度的管理，保证品牌商务权益落地。
4、与内部各协作团队及外部合作供应商保持沟通协作，协调项目多方合作关系。
工作要求:
1. 大学本科或以上学历，专业不限，热爱内容，对B站内容有深度了解的优先考虑;
2、有一定的文字功底及策划能力，脑洞大网感好。
3、善于沟通和表达，能够良好的与现场各工口对接；
4、计划性及执行力强，有团队协作意识，能落实工作细节和应对突发情况解决问题的能力。
5、可连续实习5个月以上，每周出勤不少于4天。",OK,
哔哩哔哩,商务运营实习生,上海,0,https://jobs.bilibili.com/campus/positions/26455,cdp_bilibili,"工作职责:
1. 负责合同全周期流程管理，包括商业化合同的提审、法务用印及归档，确保文件合规性与安全性；
2. 监控合同审批进度，主动识别并跟进流程瓶颈，及时协同业务方解决问题，保障流程高效推进；
3. 支持商务流程优化，协助相关执行流程及文档的维护更新。
工作要求:
1. 法学、经管等相关专业背景优先；
2. 做事认真负责，注重细节，具备较强的合规意识与风险敏感度；
3. 熟练使用Office办公软件，具备良好的Excel数据处理与分析能力者优先；
4. 每周出勤4~5天，6个月及以上优先。",OK,
哔哩哔哩,国创动画项目支持实习生,上海,0,https://jobs.bilibili.com/campus/positions/27333,cdp_bilibili,"工作职责:
主要负责国创动画项目报审流程中的配合与支持工作，与相关项目负责人良好对接，跟进各类大型奖项、扶持、活动等项目的申报材料准备与协作。合理把控工作流程节奏、高效推进与细节应对。
工作要求:
1、	心态阳光、积极乐观。良好的语言沟通能力和文字表达能力，善于与他人沟通协作，富有团队合作精神，具有基本的逻辑思维与执行跟进能力。
2、	对动漫行业、内容有一定的认知和理解，严谨、认真，积极执行。熟悉动漫热门题材类型，喜欢动漫，对二次元、对国创动画原创、改编各类题材有一定的了解和热爱。
是否喜欢国创动画、看过哪些作品、是否了解类型区分、对动画行业有哪些简介与理解
3、	对内容合规、知产管理、数据分析有一定的敏感度，了解动漫、影视行业合规基本要求，喜欢关注动漫行业发展趋势。
4、	有一定动漫作品阅片量，对动画、影视内容编审工作感兴趣者，广播电视、影视文学等相关专业优先。",OK,
哔哩哔哩,土耳其语出海运营实习生,上海,0,https://jobs.bilibili.com/campus/positions/25841,cdp_bilibili,"工作职责:
1.负责土耳其地区的内容翻译、字幕制作和本地化工作，确保翻译的准确性和专业性；

2.协助开展土耳其创作者（达人）的挖掘、拓展与沟通建联，支持KOL/UP主的引入与合作维护；

3.协助团队了解土耳其区域的用户和内容偏好，支持内容方向及运营活动；

4.跟进土耳其地区热门话题与平台趋势，协助市场和外宣团队进行素材收集和本地化翻译。
工作要求:
1.本科/研究生在读，对土耳其区域文化、用户和内容生态有一定了解；

2.土耳其语具备流利的听说读写能力，可作为工作语言；

3.实习期至少三个月，一周到岗五天优先；

4.对土耳其UGC视频或影视内容有关注，具备一定信息敏感度；了解二次元文化的优先；

5.责任心强，善于沟通和团队协作。",OK,
哔哩哔哩,场景原画实习生,上海,0,https://jobs.bilibili.com/campus/positions/27259,cdp_bilibili,"工作职责:
1.游戏场景概念设计，功能插图设计， 
2.根据已有概念进行二次优化设计和落地推进工作
3.参与局部场景设计，包括局部概念设、区域规划、核心地标组件及资产规划设计等
工作要求:
1.美术、设计、动画等相关专业在校生，对游戏美术流程具备一定了解，能独立完成场景相关作品的绘制，需附作品；
2.主动认真的心态和良好的沟通理解能力，具备一定的抗压能性；
3.良好的国风审美素养和浓厚兴趣，具备一定的设计意识和主观表达能力；
4.熟练掌握使用 Photoshop 等设计软件以及3D/AI等辅助工具；",OK,
哔哩哔哩,增值 golang 后端开发实习生,上海,0,https://jobs.bilibili.com/campus/positions/27327,cdp_bilibili,"工作职责:
1、负责增值相关平台的服务端开发，后台页面研发等工作；
2、结合业务需求，撰写技术方案和系统设计，主要实现语言为Golang。
工作要求:
1、熟悉Go/Java/C/C++/Python等至少一门语言，有Go开发经验者优先；
2、熟悉linux操作系统
3、对设计模式、网络编程、并发编程熟悉
4、具备良好的设计和文字表达能力，能独立完成设计文档的撰写
5、具备团队合作能力，良好的沟通能力与口头、书面表达能力，严谨的工作态度与高质量意识，良好的抗压能力
6、有丰富 vibe coding 经验者优先",OK,
哔哩哔哩,增长产品运营实习生,上海,0,https://jobs.bilibili.com/campus/positions/26654,cdp_bilibili,"工作职责:
1.协助APP全渠道获客，覆盖信息流广告、应用商店、社交平台各渠道增长和ROI回收；
2.跟踪行业咨询及竞品玩法，结合站内热点，挖掘新广告内容卖点以优化投放效率；
3.监控并拆解投放转化漏斗，及时发现投放趋势与问题，优化站内用户承接链路；
4.维护渠道合作，对接渠道方进行日常素材交付、数据对账等广告投放执行工作。
工作要求:
1.对漫画/漫剧/二次元感兴趣，了解主流漫画APP，熟悉抖音、小红书、微信等社交平台玩法，有渠道投放相关实习经历者优先；
2.具备基础的数据敏感度，会使用各类数据分析工具者优先；
3.工作认真细致、有较强的责任心，具备良好的沟通表达能力，乐于学习新事物；
4.每周可到岗5天，实习5个月及以上者优先。",OK,
哔哩哔哩,增长方向BI实习生,上海,0,https://jobs.bilibili.com/campus/positions/26775,cdp_bilibili,"工作职责:
工作职责: 
1、深度参与B站用户增长工作，包括数据监控、异动归因、实验分析以及专项分析； 
2、梳理用户增长链路，从触达、承接、留存全方位分析用户行为与策略空间；
工作要求:
工作要求：
1、27年毕业，统计、数学、经济学、管理学、信息科学相关专业本科或研究生在读；
2、能够深入业务问题，通过数据分析为业务决策提供数据支持
3、良好的数据敏感度，有出色的结构化思维能力，拥有良好的沟通表达能力； 
4、熟练掌握SQL、EXCEL；
5、能稳定实习6个月以上，每周出勤不少于4天，优先考虑能稳定实习的同学；",OK,
哔哩哔哩,多屏客户端开发实习生,上海,0,https://jobs.bilibili.com/campus/positions/26857,cdp_bilibili,"工作职责:
1. 参与客户端页面开发、交互实现，参与团队组件化沉淀等工作
2. 参与产品需求评审，与设计师、后端工程师一起完成产品功能的开发，优化用户体验
3. 负责或协助相关开发文档的撰写
工作要求:
1. 本科及以上学历，计算机相关专业优先
2. 热爱编程，具备扎实的JAVA基础，熟悉客户端需求评审及开发流程，具备一定的端项目经验
3. 良好的编程习惯和代码风格，思路清晰，善于思考，乐于沟通，积极协作
4. 有较强的学习能力，能够适应客户端技术的快速迭代
5. 乐于沟通，具备较强的主动性和团队协作意识
6. 熟悉 Android 研发基础，及各类Android UI框架，兼会iOS，有独立的博客或完整作品优先
7.  熟悉ai coding，熟悉ai框架，了解aigc，全栈优先
8. 熟练使用 Git 等代码管理工具",OK,
哔哩哔哩,多模态理解算法实习生,上海,0,https://jobs.bilibili.com/campus/positions/24411,cdp_bilibili,"工作职责:
工作职责：
1、参与B站视频等业务场景中相关内容理解模型算法的优化（包括但不限于：多模态理解、跨模态检索、图片/视频模型、大模型微调等），提升用户体验
2、跟进多模态/大模型相关前沿技术进展、实现前沿技术的业务场景落地
3、至少实习5个月以上，日常实习、有转正机会
工作要求:
岗位要求：
1、熟练掌握深度学习相关基本原理和主流模型架构，在多模态理解、跨模态检索、图像和视频理解、大模型应用/SFT等至少一个方向有过研究和实践经验
2、有较强的算法原型实现能力，熟练掌握pytorch/tensorflow等深度学习框架、熟悉python或者c++编程语言
3、对数据有理解能力、有大规模处理数据经验，有良好的解决问题和沟通能力
4、计算机科学、人工智能等相关领域的硕士及以上学历优先，在相关国际会议上（比如CVPR、ICCV、NIPS等）发表过论文或者各类竞赛获奖优先，有过实际项目经验者优先",OK,
哔哩哔哩,多模态算法实习生,上海,0,https://jobs.bilibili.com/campus/positions/23423,cdp_bilibili,"工作职责:
1.深入开展内容安全治理多模态大模型的调研工作，跟踪前沿技术发展趋势，分析不同模型在该场景下的适用性。
2.协助团队进行多模态大模型的训练工作，包括数据预处理、模型搭建、参数调整等，以提升模型在内容审核任务上的准确性和效率。
3.参与模型性能评估，分析实验结果，提出改进方案，优化模型性能。
4.与其他团队成员协作，共同解决在多模态模型应用于内容审核业务过程中遇到的技术问题。
工作要求:
1.本科及以上学历的在校学生，计算机科学、数学、统计学、人工智能等相关专业优先。
2.对多模态数据处理有一定了解，如文本、图像、视频等数据的融合与分析。
3.对目前多模态算法有一定的了解，如 CLIP，BLIP，LLaVA，Qwen-VL，video-llama 等，有实际研究经验者优先。
4.在机器学习/CV/NLP/人工智能相关领域会议或期刊发表过论文或者有竞赛经验者优先。
5.对多模态技术和内容审核业务有浓厚兴趣，有相关项目经验者优先考虑；能够保证每周至少3天的实习时间，实习周期不少于3个月。",OK,
哔哩哔哩,多模态算法实习生（内容安全）,上海,0,https://jobs.bilibili.com/campus/positions/23421,cdp_bilibili,"工作职责:
- 参与多模态模型（VLM）的内容安全模型的研究与落地，包括数据标注、模型调优及评估；

- 协助分析视频/图像中的潜在安全风险，如违规、低俗、欺诈、暴力等；

- 参与数据集的构建、清洗与分析，支持模型在内容安全方面的效果改进；

- 跟进国内外相关领域的最新进展，参与团队的技术分享与创新工作。
工作要求:
- 计算机、人工智能相关专业本科及以上在读；

- 扎实的数据功底和CV基础，有深度学习背景，了解常见的VLM模型；

- 熟悉Python编程，掌握常用的深度学习框架（如PyTorch、TensorFlow等），熟练使用linux和sql；

- 具备良好的逻辑分析和问题解决能力和良好的团队协作和沟通能力，积极主动、学习能力强；

实习时间：

- 每周可到岗3天及以上，持续3个月及以上优先；",OK,
哔哩哔哩,多模态视频理解大模型应用实习生,上海,0,https://jobs.bilibili.com/campus/positions/23866,cdp_bilibili,"工作职责:
岗位职责：
1.跟进并调研多模态视觉理解领域的最新大模型技术，包括但不限于：长视频时序建模与理解、视觉-语言联合建模（如视频问答、视频摘要、视频Caption）、视频内容检索与匹配（如视频Grounding、视觉检索）、视频美学评价、高光检测、动作识别等任务。
2.探索将多模态大模型落地到实际业务场景中，参与视频剪辑Agent相关研发工作，探索基于大模型和强化学习的自动化视频理解与编辑方法。
3.与团队一起探索推动大模型在视频理解领域的创新应用与落地实践。
工作要求:
岗位要求：
1.计算机、人工智能、自动化、电子信息等相关专业硕士及以上学历。
2.熟练掌握 Python 和 C++ 编程语言，具备良好的代码风格和工程能力。
3.熟悉以下至少一个领域：自然语言处理（NLP）、计算机视觉（CV）、多模态学习（Multimodal Learning）。
4.有以下项目经验者加分：视频 Caption / 视频 Grounding、视频摘要 / 视频问答、视频美学评价 / 高光检测 / 动作识别、视频编辑 / 视频风格化 / 视频生成、熟悉Qwen-VL、InternVL、InternVideo、BLIP、LLaVA、Flamingo 等。
5.具备较强的问题分析与解决能力，能够深入挖掘大模型训练与应用中的核心问题。
6.有强烈的技术好奇心和自主探索能力，愿意挑战前沿技术并推动其落地。
7.良好的沟通能力和团队合作精神，能与算法、工程、产品团队高效协作。",OK,
哔哩哔哩,大会员前端开发实习生,上海,0,https://jobs.bilibili.com/campus/positions/26335,cdp_bilibili,"工作职责:
职位介绍：
1、负责B站大会员业务前端开发工作；
2、工作范围涉及前端基础架构、跨端应用、全栈开发、数据可视化、中后台等多个方向；
3、与产品经理、设计师、后端工程师一起，提升产品的用户体验，打造卓越的互联网产品；
工作要求:
职位要求：
1. 对计算机专业相关基础知识掌握牢固，诸如常见数据结构与算法，专业基础常识等内容
2. 对 Web 前端开发技能熟练掌握，包括诸如 HTML、样式表、JavaScript 编程等基础内容与额外积累的开发技能与经验
3. 熟悉主流框架（ React、Vue3、Vue2 ）中的一种或多种并拥有实战开发经验
4. 熟练使用git 各种命令。熟悉Typescript，能使用类型来提升项目可维护性
5. 有过前端实习经验优先",OK,
哔哩哔哩,大会员品牌营销实习生,上海,0,https://jobs.bilibili.com/campus/positions/26547,cdp_bilibili,"工作职责:
1、协助进行大会员营销活动全案的推进与落地执行，产出内容创意、专题页策划、Up主联动等
2、负责大会员营销活动权益及人群及流量策略制订及投放等，产出即时投放效率及全案复盘
3、协助进行外部品牌项目数据分析、统计、复盘、总结运营情况
4、负责基于大会员画像，挖掘大会员细分人群的外部兴趣偏好，结合市场调研输出行业洞察周报
工作要求:
1、熟悉并热爱二次元IP内容、二次元圈层文化以及B站生态文化，网感强、对网络热点有高敏锐度
2、有一定文案功底及营销活动经验，创意脑洞大开，文字敏感度高
3、3月1日前可到岗。每周工作5天，可在岗6个月及以上优先。
4、本科及以上学历在读，大三优先。
5、需参与完成权益及品牌营销专项全周期并交付实习/结案报告；
6、沟通协作能力强，并具备强烈的责任心和抗压能力。",OK,
哔哩哔哩,大数据开发实习生,上海,0,https://jobs.bilibili.com/campus/positions/25181,cdp_bilibili,"工作职责:
岗位职责：
1、愿意主动深入理解业务提供数据解决方案，积极主动沟通口径，设计合理的数据模型；
2、遵守数据开发规范和流程，能基于大数据开发平台构建主题域数据的加工，分析，挖掘以及数据可视化；
3、具备大规模数据故障诊断与性能优化能力，能制定并执行数据修复方案，保障数据质量；
工作要求:
岗位要求：
1、熟练使用SparkSQL/HiveSQL，对Hadoop技术栈有一定了解；
2、全日制在校本科生/研究生，26届及以后毕业，应用统计、数学、计算机相关专业优先；
3、有python/Java编程基础的优先；
4、学习能力强有责任心。",OK,
哔哩哔哩,大数据架构研发实习生【2027届】,上海,1,https://jobs.bilibili.com/campus/positions/27297,cdp_bilibili,"工作职责:
1. 支撑B站的Hadoop技术栈(Hadoop, HDFS, Yarn, Spark, Flink, Presto, Clickhouse，ES，Kafka，Kyuubi, Ranger, Hive, Alluxio等)的开发和管理，解决实际业务挑战
2. 与开源社区保持交流，发现对业务场景有帮助的特性并引入生产环境，或将经内部验证的特性贡献到社区
3. 解决性能优化、容量规划等问题，保障集群高效稳定经济运行

1. 精通Java/Scala/C++ 编程语言
2. 具备大规模分布式系统的研发和优化能力
3. 好学，责任感强，逻辑思维能力、沟通能力强，能够承担工作压力；
工作要求:
1. 精通Java/Scala/C++ 编程语言；
2. 具备大规模分布式系统的研发和优化能力；
3. 好学，责任感强，逻辑思维能力、沟通能力强，能够承担工作压力；",OK,
哔哩哔哩,大模型&AIGC研发实习生,上海,0,https://jobs.bilibili.com/campus/positions/19045,cdp_bilibili,"工作职责:
致力于大模型&AIGC技术的工程侧研发，推动公司在自然语言处理、图像识别、语音交互等AI领域的创新与发展。

1. 负责大模型工程侧研发，包括训练、推理框架开发、模型适配、服务部署、性能优化等；

2. 负责大模型、AIGC应用的工程落地，包括不限于文本生成、图像合成、语音合成、虚拟人等领域，不断提升生成内容的质量和多样性；

3. 与算法及产品团队紧密合作，将AI技术应用于实际业务场景，如智能客服、内容创作、数据分析等，提升产品和服务的竞争力；

4. 跟踪最新的AI技术动态和研究成果，探索前沿技术在公司业务中的应用可能性，推动技术创新和产品升级。
工作要求:
5. 扎实的编程基础，精通C++/Java/Python/go等编程语言，具备良好的编码习惯和代码优化能力；

6. 深入了解机器学习、深度学习原理，熟悉大模型基本网络结构；

7. 熟悉分布式计算框架，如TensorFlow、PyTorch、Spark等，能够高效地处理大规模数据集和模型训练、推理任务；

8. 熟悉Linux操作系统，具备一定的系统编程和性能优化经验，能够为AI应用提供稳定高效的系统支持；

9. 对B站产品保有热情，熟悉社区文化，对人工智能领域充满热情，关注行业发展趋势，具备创新思维和解决复杂问题的能力。

加分项

1.熟悉业界主流大模型的推理、训练框架，包括不限于tensorRT、vllm、deepspeed、fasttransformer、megatron等。

2.熟悉gpu/npu编程、有一定的cuda开发、优化经验。

3.有acm等编程相关赛事奖项。",OK,
哔哩哔哩,大模型算法实习生（内容安全）,上海,0,https://jobs.bilibili.com/campus/positions/23425,cdp_bilibili,"工作职责:
- 参与基于大语言模型（LLM）的内容安全模型的研究与落地，包括数据标注、模型调优及评估；
- 协助分析文本内容中的潜在安全风险，如违规、低俗、欺诈、暴力等； 你
- 参与数据集的构建、清洗与分析，支持模型在内容安全方面的效果改进；
- 跟进国内外相关领域的最新进展，参与团队的技术分享与创新工作。
工作要求:
- 计算机、人工智能、自然语言处理或相关专业本科及以上在读；
- 扎实的数据功底和NLP基础，有深度学习背景，了解常见的LLM模型；
- 熟悉Python编程，掌握常用的深度学习框架（如PyTorch、TensorFlow等），熟练使用linux和sql；
- 具备良好的逻辑分析和问题解决能力和良好的团队协作和沟通能力，积极主动、学习能力强；

加分项：
- 有内容安全相关项目经验，熟悉文本分类、情感分析等任务；
- 有LLM微调（如指令微调、提示工程等）的相关经验；
- 具备一定的数据标注或数据预处理能力；
- 如果是B站的深度用户就更好了；",OK,
