unique_id,company_name,company_level,job_name,recruit_type,work_location,salary_range,publish_time,deadline,department,job_description,job_requirement,recruit_count,delivery_link,source_platform,crawl_time,original_url,company_nature,financing_round,company_scale,welfare_tag
833984e77259545d818764092e76abfe28e1467b,淘宝闪购,B,AI数据工程师,实习,上海、杭州、北京 以数据驱动、评测驱动的方式，构建数据高效迭代闭环，建立从数据寻,面议,2026-03-18,2027-03-18,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海、杭州、北京

以数据驱动、评测驱动的方式，构建数据高效迭代闭环，建立从数据寻源、标注、处理、合成到评测的全链路数据体系，持续建设高质量数据集和评测集，不断推动基础模型能力提升，推动AI模型和应用发展。

具体职责包括以下相关方向的一项或多项：
全模态数据处理：
● 参与研发万亿级数据规模的全模态数据处理引擎。
● 通过设计高性能、可复用的数据处理算子，构建覆盖全生命周期的自动化数据生产pipeline。
● 解决海量数据在清洗、脱敏及增强过程中的计算瓶颈，利用智能筛选与精准对齐算法交付极具竞争力的高质量训练集。
● 持续优化全链路交付效能，确保数据质量与处理规模世界领先。
大模型数据理解与资产体系建设：
● 参与全模态AI数据基础设施建设。 负责设计支撑AGI 演进的多模态语义标签标准与特征映射体系，通过构建先进的质量度量模型与内容理解框架，实现对海量 3D、视频、音频等复杂数据的自动化精炼，精细化的数据理解体系加速AGI发展的科学性与高效性。
● 构建核心AI数据战略资产体系。 结合业务垂直场景与最前沿算法，深度参与海量数据的解析、挖掘与性能优化，驱动EB级全模态数据的深度解析与价值发现；通过全链路的智能处理与挖掘优化，将海量数据转化为高稀缺性和行业竞争壁垒的AI数据资产。
领域全链路数据策略建设：
● 设计实现面向大模型细分领域的模型性能优化的全链路数据体系，涵盖评测体系设计、数据加工与数据合成链路、数据标注策略设计。
● 深度理解大模型细分领域的技术点，实践“评测驱动”（Evaluation-Driven Development，EDD）的大模型迭代方法，确保千问、万相等基础模型能力持续处于世界领先水平。"" ""基础条件
● 计算机、软件工程、数学、统计、人工智能、大数据、机器人等相关专业硕士/博士优先（非此类专业，有相关经验亦可）。
● 有顶会论文/高影响项目/开源贡献者加分。

专业能力
● 大数据处理技术：深入理解大规模分布式数据处理系统原理，熟悉Spark/Flink/Ray等开源技术栈；深入理解流批处理原理（计算模型、调度和资源管理、容错与一致性等）；可独立完成面向全模态数据（结构化/文本/图像/音频/视频）的批流一体数据处理开发与优化。
● 大模型技术的理解与掌握：深入理解大模型核心原理，包括Transformer架构、上下文学习（ICL）、指令微调（Instruction Tuning）、检索增强生成（RAG）及推理机制（如思维链CoT）等关键技术；熟悉大模型在预训练、监督微调（SFT）和强化学习对齐（RLHF/RLAIF）等阶段的数据需求与优化逻辑。能够基于领域场景设计高质量数据处理与合成算法，通过系统化的数据迭代、评估反馈与模型微调闭环，持续驱动大模型在特定领域的能力提升与性能优化 。
● AI编程意识与工程思维：能持续快速学习AI研发新范式，熟练运用主流AI工具，独立完成从需求分析、架构设计到高质量代码实现的系统级开发任务，并确保代码的可维护性、可扩展性与工程规范性。
● 跨学科、跨领域的理解： 通过评测及数据驱动的方式提升模型的效果，结合对大模型及垂直领域的深度融合理解，能够设计面向领域的高质量评测集和数据集，针对基础模型短板设计相应的模型训练策略，不断突破基础模型的能力上限。
● 工程与系统素养：能至少在一种主流编程语言（如 Java / Python / C++ 等）上有深度的实践经验，掌握常见工程实践并具备优秀的Coding能力，能够根据场景灵活选型并快速上手。

能力特质
● 好奇心：对AI有热情、对前沿技术与产品好奇。
● 持续学习：能快速地学习、掌握新的知识与技术。
● 沟通交流：能与其他人进行良好的沟通、交流，拓宽自身的视野与知识面。
● 认真负责：有责任感，能确保工作完整的闭环、高质量的交付，为团队、合作方提供可信赖的支撑。",截止日期：2027-03-18,,https://www.shixiseng.com/intern/inn_dm0f6wgc1twn?pcm=pc_SearchList,实习僧,2026-03-19 23:22:10,https://www.shixiseng.com/intern/inn_dm0f6wgc1twn?pcm=pc_SearchList,,,,
01248d2bc4d0d776bd7e110243d849ad95a40e7d,上海地产城方,B,社区运营管培生（8号线江月路地铁站附近）,实习,上海市/上海市/闵行区 城方活力社区(城寓江月路店) 求职中若出现虚假宣传，收取,面议,2026-03-19,2026-12-12,,"岗位职责:
1.协助开业运营筹备，提供客户招租服务
2.与到访宾客建立良好的公共关系，提供全流程尊亨体验;3.落地社区文化IP活动，深化住户归属感与社区文化影响力;4.保持良好的住户关系，积极响应客户诉求，提升服务品质，维护品牌口碑;
5.根据公司要求，完成VIP客户接待，和其他各项工作。
任职要求:
形象气质佳、仪表端庄;较强的服务意识，良好的沟通与团队协作;具备基础市场营销知识和高端客户接待礼仪;熟练运用电脑。

实习期一周到岗3天以上，毕业生择优留用。",截止日期：2026-12-12,,https://www.shixiseng.com/intern/inn_lca6ngezs0ac?pcm=pc_SearchList,实习僧,2026-03-19 23:22:11,https://www.shixiseng.com/intern/inn_lca6ngezs0ac?pcm=pc_SearchList,,,,
0d88633d8b507156e4d423f3d810db037c396269,上海地产城方,B,社区运营管培生,实习,上海市/上海市/闵行区 馨古美佳苑 求职中若出现虚假宣传，收取财物等违法情况。请,面议,2026-03-19,2026-07-01,,"岗位职责：
1.协助开业运营筹备，提供客户招租服务；
2.与到访宾客建立良好的公共关系，提供全流程尊享体验；
3.落地社区文化IP活动，深化住户归属感与社区文化影响力；
4.保持良好的住户关系，积极响应客户诉求，提升服务品质，维护品牌口碑；
5.根据公司要求，完成VIP客户接待，和其他各项工作。
任职要求：
形象气质佳、仪表端庄；较强的服务意识，良好的沟通与团队协作；具备基础市场营销知识和高端客户接待礼仪；熟练运用电脑。

实习期一周到岗3天（含）以上，毕业生择优留用。",截止日期：2026-07-01,,https://www.shixiseng.com/intern/inn_itogjya0rhsb?pcm=pc_SearchList,实习僧,2026-03-19 23:22:17,https://www.shixiseng.com/intern/inn_itogjya0rhsb?pcm=pc_SearchList,,,,
ee6f657f31e66306134924f0ffe43e477b665ae5,淘宝闪购,B,数据科学家,实习,上海、北京 职位描述： 1. 参与构建下一代AI驱动的数据科学体系，参与构建行业,面议,2026-03-18,2027-03-18,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海、北京

职位描述：
1. 参与构建下一代AI驱动的数据科学体系，参与构建行业领先的决策智能系统，融合因果推断与大模型推理能力，突破传统AB实验边界；
2. 站在数据科学与生成式AI的交叉前沿，开发基于大模型的自动化分析工具链；
3. 探索RAG在商业分析中的创新应用，实现数据洞察的自然语言交互式挖掘；
4.接应用先进的机器学习框架和统计方法，设计并实施方案，解决前所未有的业务挑战；
5. 通过Python/R等流行语言编写高效的机器学习算法，产出新颖实用的分析图表；
6. 沉浸在阿里海量的数据中，发挥你的商业敏感度，发现足以改变商业决策的关键洞察，创造性地提出切实可行的营销策略，并通过科学的实验设计来验证其商业效果。

职位要求：
1. 本科及以上学历，计算机、统计学、数学等专业；
2. 具备扎实的专业基础，熟悉一门数据科学语言，如Python、R、SQL、Java等；
3. 具备较强的动手能力和学习能力，具备良好的沟通能力和团队合作，主动积极，乐于面对挑战；
4. 理解传统机器学习算法概念，熟悉深度学习核心框架、了解Attention机制等大模型基础原理。

【加分项】
1. 有参与过数据科学、分析、数据挖掘、算法等相关项目优先；
2. 有大数据操作的实际经验优先；
3. 具备大模型实践经历：至少参与过LLM微调、提示工程、模型压缩等任一环节优先。",截止日期：2027-03-18,,https://www.shixiseng.com/intern/inn_tnsjxsqrouwc?pcm=pc_SearchList,实习僧,2026-03-19 23:22:18,https://www.shixiseng.com/intern/inn_tnsjxsqrouwc?pcm=pc_SearchList,,,,
1a70bb6bb81e2a7b50cf19112308ed3777592917,淘宝闪购,B,安全技术工程师,实习,上海、杭州 职位描述： 1. 负责Web、客户端、移动端、IoT（含AI智能设备,面议,2026-03-18,2027-03-18,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海、杭州

职位描述：
1. 负责Web、客户端、移动端、IoT（含AI智能设备）、操作系统、大模型及其应用或云的漏洞挖掘与分析，开展前沿攻防技术研究及黑灰产策略拆解；
2. 设计并开发安全系统与自动化工具（含产品AI化改造）原型，涵盖黑白灰盒审计、流量分析、入侵检测及防护、零信任访问控制等领域；
3. 应对入侵攻击、数据泄露、流量攻击、应用攻击等事件，负责安全事件的应急处置、溯源分析及风险治理，保障核心业务的高安全水位；
4. 参与AI安全、数据安全、隐私保护及密码学理论的工程化实践，推动安全技术与业务场景的深度融合；
5. 参与反爬虫、反作弊、反欺诈等风险管控，通过大数据与算法模型提升安全运营的智能化水平。

职位要求：
1. 本科及以上学历，计算机科学、网络安全、信息安全、数学、软件工程等相关专业；
2. 至少精通一门主流语言（如 Java, Python, Go，NodeJs, C/C++），具备良好的算法、数据结构及操作系统基础；
3. 深刻理解各类Web、客户端、移动、IoT、操作系统、大模型及其应用、云漏洞之一的成因及渗透测试方法；熟悉常见网络协议（TCP/IP）及安全防护机制；
4. 具备将AI能力融入攻防实战的思维，有AI技术在安全场景中的应用经验者优先；
5. 良好的沟通能力和团队协作精神，工作积极主动，自驱力强，具备较强的抗压能力。",截止日期：2027-03-18,,https://www.shixiseng.com/intern/inn_6cpe2wgjc7fr?pcm=pc_SearchList,实习僧,2026-03-19 23:22:19,https://www.shixiseng.com/intern/inn_6cpe2wgjc7fr?pcm=pc_SearchList,,,,
f8a1d0846bfd03c42e1b76202e39da24145e2221,YSL,B,Merchandising Intern,实习,上海市/上海市/静安区 会德丰国际广场20楼 求职中若出现虚假宣传，收取财物等违,面议,2026-03-19,2027-10-31,,"ABOUT SAINT LAURENT

Founded in 1961, Yves Saint Laurent was the first couture house to introduce the concept of luxury prêt-à-porter in a 1966 collection called ‘Rive Gauche’, synonymous with youth and freedom. This shift represented a first critical step in the modernization of fashion and revolutionized the socio-cultural landscape.

In 1999, the luxury goods division of the Kering Group acquired Yves Saint Laurent and, under the creative direction of Anthony Vaccarello since April 2016, continues to position the house at the summit of the luxury universe.

Today, Saint Laurent collections include women’s and men’s ready-to-wear, shoes, handbags, small leather goods, jewelry, scarves, ties and eyewear.

ROLE

You will be responsible for supporting merchandising routine and operation daily tasks.

MISSION

• Prepare weekly reports including key merchandising figures for sales performance analysis 
• Manage store request and wish list
• Initiate store allocation and store-to-store transfer on regular basis by monitoring stock level
• Assist during buying session, including pre-buying preparation, selections and recaps during buying and after buy wrap-up
• Collect competitor information for seasonal product training, including latest fashion show, collection inspiration and key new launch
• Assist in pricing strategy and competitor pricing analysis
• Other given tasks

PROFILE

• Undergraduate or postgraduate student, fashion and business related discipline is preferred
• Previous internship experience in fashion / luxury industry is a plus
• Experience in excel (vlookup, pivot table) is must
• Good analytical and communication skill 
• Good command of oral and written English
• Fast-learner, self-motivated person and a team player
• Passion to fashion/luxury industry
• Min 3 days a week (Monday, Wednesday and Thursday)",截止日期：2027-10-31,,https://www.shixiseng.com/intern/inn_hzeghkn1fru8?pcm=pc_SearchList,实习僧,2026-03-19 23:22:20,https://www.shixiseng.com/intern/inn_hzeghkn1fru8?pcm=pc_SearchList,,,,
16f8e75ea5f4e779b88115fa4501ff9880431a76,老佛爷百货,B,Concession Intern商务实习生,实习,上海市/上海市/静安区 嘉地中心1001-03A单元 求职中若出现虚假宣传，收取,面议,2026-03-19,2026-11-30,,"KEY RESPONSIBILITIES

1. 主要负责协助招商部进行招商工作相关的档案管理、流程推动、合同跟进，费用推进等事宜。
Mainly responsible for assisting the department to carry out investment promotion work related file management, process promotion, contract follow-up, cost promotion and other matters.
2. 协助招商部进行协作部门的动态沟通、信息传递及反馈确认等工作。
Assist the department to carry out dynamic communication, information transfer and feedback confirmation of the collaborating departments.
3. 日常各类合同文本修改、资料用印、装订整理及归档工作。
Daily revision of all kinds of contract texts, printing, binding, organizing and filing of information.
4. 跨部门沟通及内部工作协调，完成领导交办的其他事情。
Cross-sectoral communication and internal work coordination, to complete other matters assigned by the leader.

SKILLS AND QUALIFICATIONS REQUIRED 

1. 本科及以上学历，工商管理、市场营销、经济学、国际贸易等相关专业优先。
Bachelor degree or above, preferably majoring in business administration, marketing, economics, international trade and other related fields.
2. 具备良好的时尚品味以及品牌感知力，对商业运营感兴趣，沟通表达能力、理解应变及逻辑思维能力佳。
Have good fashion taste and brand perception, interested in business operation, good communication and expression skills, good understanding of strain and logical thinking ability.
3. 良好的英语水平，英语可作为商务洽谈语言。
Good command of English, which can be used as a language for business negotiations.
4. 熟练掌握WORD、EXCEL、POWERPOINT等办公软件。
Proficient in office software such as WORD, EXCEL, POWERPOINT。
5. 一周可以出勤4天及以上，实习3-6个月。
Available for four or more days a week and for internships of three to six months.",截止日期：2026-11-30,,https://www.shixiseng.com/intern/inn_xadprmji7uos?pcm=pc_SearchList,实习僧,2026-03-19 23:22:21,https://www.shixiseng.com/intern/inn_xadprmji7uos?pcm=pc_SearchList,,,,
6cac919e2f2c766396bf922a36ead0cc5c0cf48e,上海创业力传播中心,B,活动策划实习生,实习,上海市杨浦区国定东路200号5号楼 求职中若出现虚假宣传，收取财物等违法情况。请,面议,2026-03-18,2026-03-31,,"1、协助参与GCC、高校创业类活动及创业大赛项目的策划、组织与执行工作；

2、活动现场的协助管理工作；

3、协助参与项目基础制度建设（整理、归纳文档；协助拟写工作制度、手册等文字工作）；

4、项目日常资源维护，各线上线下保持活跃度；

5、完成临时交办的任务。

岗位要求：

1、性格热情外向，有较强的活动组织、策划能力，具备开拓、创新精神；

2、对在高校开展活动有丰富经验及强烈兴趣，有相关工作经验和学生干部经历优先；

3、具有高度的工作责任心，为人勤恳踏实，工作细心；

4、掌握基本的图片、视频处理能力（如PS、Pr等软件）；

5、有一定的文字功底，具备良好的沟通、表达能力；

6、每周到岗至少2个工作日

实习地点：

上海市杨浦区国定东路200号5号楼3楼

实习时间：

上午9:00—下午17:00

机构简介：

上海市大学生科技创业基金会（简称创业基金会或EFG）成立于2006年8月，是中国传播创业文化、支持创业实践的公募基金会；上海市大学生科技创业基金（简称“天使基金”）是扶持大学生青年创新创业的公益基金。

创业基金会以培育创业环境、播撒创业种子、激发创业力量为使命，联合社会各界开展创业倡导、创业教育、创业资助、创业接力等业务，迄今已建立了24个分会及专项基金，形成了全方位传播创业文化、培养创业人才、支持创业实践的工作网络。

全球创业周校园中心（GCC）是一个汇聚创业爱好者的大学生社团组织，由上海市大学生科技创业基金会（即全球创业周中国站主办方）在2010年倡导发起并运作，是全球创业周中国站富有影响力的品牌之一，下设GCC组委会办公室负责日常组织管理。GCC的使命是“让创业的好种子找到好土壤”，通过GCC峰会、创业课堂、创业活动等形式，引导大学生树立正确的创业观，迈出成为富有社会责任感企业家的第一步。",截止日期：2026-03-31,,https://www.shixiseng.com/intern/inn_cttjda9rzika?pcm=pc_SearchList,实习僧,2026-03-19 23:22:23,https://www.shixiseng.com/intern/inn_cttjda9rzika?pcm=pc_SearchList,,,,
afc5caa7cd7dc285e89b8c2a069e06b59ef4da38,淘宝闪购,B,AI应用研发工程师,实习,上海、杭州、北京 聚焦核心业务场景，利用Agent等前沿技术推动AI落地。你将参,面议,2026-03-18,2027-03-18,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海、杭州、北京

聚焦核心业务场景，利用Agent等前沿技术推动AI落地。你将参与从需求洞察到系统构建的全流程，通过研发智能应用与工具，提升业务效率与效果，实现技术驱动业务增长的完整闭环，推动智能规模化演进，实现技术价值转化。

具体职责包括以下相关方向的一项或多项：
需求理解与归因：
● 深入业务场景，利用数据挖掘与特征分析完成现象归因；精准识别高价值问题，将模糊的业务痛点转化为明确的 AI 解决目标。
架构设计：
● 面向具体业务需求，设计 AI 原生系统架构；参与 Agent 系统核心模块的规划，包括记忆管理、推理策略与工具编排，兼顾架构的灵活性、可扩展性与工程可落地性。
知识与环境构建：
● 搭建AI与现有业务系统的交互环境，涵盖 API 接入、RAG 知识库构建、记忆方案设计；持续优化召回质量与上下文注入策略，为模型提供准确、及时的执行环境与知识支撑。
核心能力实现：
● 负责Agent关键模块的工程落地，实现意图识别、任务拆解与反思纠错闭环；封装标准化SDK/API服务，构建Agent观测体系，实现全链路追踪与多维归因分析。
系统迭代与演进：
● 建立搭建自动化评测与回测机制，通过调优与Case分析不断收敛效果与性能提升的最优路径；沉淀方法论与可复用组件，推动 AI 能力从单点验证走向规模化落地。
性能优化：
● 优化高并发场景下的系统性能，通过异步处理与降级策略保障稳定性，通过低侵入性观测手段保障系统的长期稳定运行。"" ""基础条件
● 计算机、软件工程、人工智能等相关专业优先。

专业能力：
● AI编程工具重度玩家：Cursor、Claude code等AI编程工具重度或顶级玩家，具备极强的Prompt编写与调优能力，有过完整的项目级开发经验，理解如何让AI写出生产级代码。
● 大模型能力理解与掌握：理解主流LLM的能力与局限，能够清晰拆解任务并通过LLM或确定性逻辑兜底实现；熟悉主流大模型的应用范式(Context Engineering、Prompt Engineering、Agent、工具/函数调用等等)及主流Agent框架(如LangChain等)，具备大模型幻觉、Prompt注入等风险的工程化应对思路。
● 扎实的代码和工程能力：具备扎实的计算机基础知识，深入理解数据结构、算法、网络和操作系统等相关知识，能至少在一种主流编程语言（如 Java / Python / JS 等）上有深度的实践经验，掌握常见工程实践并具备优秀的Coding 能力，能够根据场景灵活选型并快速上手。

能力特质：
● 学习能力： 具备快速啃透前沿论文（Paper）的能力，并能将理论知识转化为工程代码。
● 开放性与动手能力： 拒绝纸上谈兵，有自己独立完成的小项目（开源项目或个人 Demo），展现极客精神。
● 好奇心与想象力： 面对未知事物有独特的想法，具备敏锐的问题定义能力和坚韧的解决问题能力。
● 审美追求： 技术亦有审美，鼓励你提出能提出打动人心、简洁优雅的好想法。
● 高能动性： 具备强烈的自驱力，能够主动探索边界，而不是等待被分配任务。

加分项：
● 有AI应用或Agent实际落地经验：包括不限于RAG系统、多智能体编排、结合MCP、Skill等的Agent项目，有可展示的项目/实习成果者优先。
● 开源贡献或技术影响力：在Github上有高质量AI项目、技术博客或社区影响力。
● 对AI Infra有基本理解：了解vLLM、Ollama等推理框架原理，理解延迟优化、KV cache优化、流式输出等工程全局视角。
● 在 CV（计算机视觉）或 NLP（自然语言处理）方向有扎实的理论基础，有实际业务场景模型训练(SFT、RL)等经验的优先。",截止日期：2027-03-18,,https://www.shixiseng.com/intern/inn_ansn77k5wwaw?pcm=pc_SearchList,实习僧,2026-03-19 23:22:24,https://www.shixiseng.com/intern/inn_ansn77k5wwaw?pcm=pc_SearchList,,,,
f7016507bbe1c90a622460cbf4e024769124b4b6,淘宝闪购,B,产品经理,实习,上海 职位描述： 1. 深入理解业务场景，通过用户调研、行为分析及研究，挖掘用户,面议,2026-03-18,2026-06-23,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海

职位描述：
1. 深入理解业务场景，通过用户调研、行为分析及研究，挖掘用户真实痛点及需求，定义出核心产品价值；
2. 负责产品功能的规划及原型设计，产出高质量需求文档（PRD），推动产品从“概念”走向“落地”；
3. 协同研发、设计、运营等角色，共同推动研发进度，保障产品高质量交付；
4. 建立数据指标体系，监控产品表现，利用定量/定性分析不断探寻数据背后的“Why”，推动产品持续优化。 

职位要求：
1. 本科及以上学历，计算机、人工智能、管理学、经济学、统计学、心理学、社会学等相关专业优先；
2. 具备优秀的逻辑思维与数据分析能力，能通过数据驱动产品决策；
3. 熟悉产品设计工具（如Axure/Figma），有用户导向意识与创新思维；
4.具备良好的沟通与团队协作能力；具备抗压性与结果导向意识。",截止日期：2026-06-23,,https://www.shixiseng.com/intern/inn_hpywzaipk8ss?pcm=pc_SearchList,实习僧,2026-03-19 23:22:26,https://www.shixiseng.com/intern/inn_hpywzaipk8ss?pcm=pc_SearchList,,,,
55fc9774c5922c66517fc87606b46ae4b36113c2,国金证券,B,资管-固定收益研究助理（信用方向）,实习,上海市/上海市/浦东新区 紫竹国际大厦 求职中若出现虚假宣传，收取财物等违法情况,面议,2026-03-19,2026-11-22,,"工作职责
1、收集宏观及行业信息，协助信用分析师收集信用债基础数据，协助撰写分析报告；
2、协助信用分析师对发行人和行业风险变化进行持续跟踪；
任职资格
1、硕士以上学历，2025年及以后毕业生；
2、金融/数学/经济学/管理学/财务会计相关专业背景；
3、优秀的沟通能力和文字表达能力，逻辑性强、反应灵敏、抗压性强；",截止日期：2026-11-22,,https://www.shixiseng.com/intern/inn_tjm3qu3bctex?pcm=pc_SearchList,实习僧,2026-03-19 23:22:26,https://www.shixiseng.com/intern/inn_tjm3qu3bctex?pcm=pc_SearchList,,,,
0f4637942cc70b449b43e0e90949073d8d3512d3,德恒上海,B,法律实习生,实习,上海市虹口区东大名路501号22-23楼 求职中若出现虚假宣传，收取财物等违法情,面议,2026-03-19,2026-12-31,,"岗位职责：

 1、业务领域：金融与证券、争议解决、知识产权、跨境的法律实习生；

 2、能够配合团队做好法律研究、合同审核，案卷整理等工作；

 3、能够熟练操作办公软件（包括但不限于word、PPT、PDF）。

 

 任职要求：

 1、法学专业2026年与2027年毕业的同学；

 2、具有扎实的法学专业功底和法律教育背景；

 3、具有较强的自我驱动及学习能力；

 4、有一定的抗压能力，可接受出差；

 5、有相关业务领域实习经验者优先；

 6、有长期实习意愿者优先；

 7、2026年研究生毕业的同学有留用的机会。

 

 相关福利待遇：

 根据团队情况及业务方向，日实习津贴150-300元不等。",截止日期：2026-12-31,,https://www.shixiseng.com/intern/inn_1qtysnmzkenr?pcm=pc_SearchList,实习僧,2026-03-19 23:22:27,https://www.shixiseng.com/intern/inn_1qtysnmzkenr?pcm=pc_SearchList,,,,
03fa50e763f741c772005fb474aaa14ffcb6b926,淘宝闪购,B,AI Agent产品经理,实习,上海、杭州 职位描述： 1. 用户需求洞察，设计科学的需求洞察路径，深度调研企业,面议,2026-03-18,2027-03-18,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海、杭州

职位描述：
1. 用户需求洞察，设计科学的需求洞察路径，深度调研企业员工日常工作场景，挖掘效率瓶颈与体验优化点，转化为可落地的AI产品功能。 
2. 产品设计与规划，负责企业级AI效率产品的全生命周期管理，围绕员工生产力提升及工作体验优化，设计AI产品核心能力（如智能助手、自动化流程、知识管理、数据分析等）。 
3. 产品实施落地，联动技术、算法、设计团队，推动AI产品功能落地，确保最终实施与产品目标对齐。 
4. 数据驱动优化，建立产品效果评估体系，持续优化AI产品能力。关注AI伦理与数据安全，设计合规机制保障企业信息隐私。
5. 行业前瞻性调研，跟踪AI领域技术突破，探索其在企业效率场景的创新应用。

职位要求：
1. 本科及以上学历，计算机、人工智能、心理学、工业设计等相关专业优先；
2. 熟悉AI基础技术框架，能与技术团队高效沟通技术应用；
3. 擅长从员工视角拆解复杂任务，设计轻量化、低学习成本的AI解决方案；
4. 熟悉企业服务（如OA、HR SaaS）或AI行业应用，熟悉RPA、低代码等效率工具生态。，有Prompt工程优化或AIGC应用实践经验；
5. 熟练使用SQL/Python分析用户行为数据，或具备基础技术开发能力；
6. 逻辑清晰，能快速将抽象需求转化为可执行方案；自驱力强，对AI技术落地怀有热情，适应高速迭代的工作节奏。",截止日期：2027-03-18,,https://www.shixiseng.com/intern/inn_cbhzmapys83b?pcm=pc_SearchList,实习僧,2026-03-19 23:22:28,https://www.shixiseng.com/intern/inn_cbhzmapys83b?pcm=pc_SearchList,,,,
91d5976abbfc33edbd3fa9900cad7bc98f5168d8,淘宝闪购,B,AI体验设计师,实习,上海、杭州、北京 职位描述： 1. 在业务场景中完成用户痛点及需求梳理、设计策略,面议,2026-03-18,2027-03-18,,"招聘对象：海内外2027届应届毕业生（毕业时间：2026.11-2027.10）
*中国大陆（内地）以毕业证为准，中国港澳台及海外地区以学位证为准

工作地点：上海、杭州、北京

职位描述：
1. 在业务场景中完成用户痛点及需求梳理、设计策略、设计方案、结果验证、优化迭代的全流程体验设计。
2. 参与AI与业务结合的产品体验创新，探索高质量的AI体验范式及设计表达。
3. 参与设计AI能力和资产建设，设计方法与流程迭代，提升设计质量与效率。

职位要求：
1. 本科及以上学历，有良好专业教育背景（设计类、计算机、人工智能、心理学等专业，有多元专业视角加分）；
2. 具备优秀的用户视角、抽象思维和问题拆解能力，深入理解业务场景，通过用户调研、行业分析及研究，持续挖掘事物本质和落地的创新机会；
3. 乐于拥抱AI、敢于动手验证想法，熟练掌握主流AI设计工具、生成式AI技术原理，有AI Agent产品设计经验者加分；
4. 具备良好的沟通与跨团队协作能力，推动创意从“想法”走向“现实”。针对国际化设计场景，具备多语言沟通能力，有全球多元文化下的学习、生活和工作经验者优先。",截止日期：2027-03-18,,https://www.shixiseng.com/intern/inn_qoqm0lvbwr5i?pcm=pc_SearchList,实习僧,2026-03-19 23:22:30,https://www.shixiseng.com/intern/inn_qoqm0lvbwr5i?pcm=pc_SearchList,,,,
83373e9f4e726ad0dd15c87290bcd037edbf0f01,HRnetOne,B,财务会计实习生,实习,上海市/上海市/黄浦区 西藏南路288号新天地太平洋商业中心T2 906室 求职,面议,2026-03-19,2026-12-31,,"WHAT YOU DO 
· To assist in billing processing& invoice issuance 
· To assist in payment & staff’s claim processing 
· To assist in filing of documents 
· To support other tasks when needed 

WHO YOU ARE 
· Year 3 & Year 4 undergraduate or Master with Accounting or Finance major 
· Mature and results-driven with logical thinking, always aiming at achieving the goal 
· Approachable and accessible, entrepreneurial, energetic, resilient and dynamic team player
· Positive attitude, Proactive, Presentable, Self-motivated, Bilingual, and Eager to learn 
· Mandarin speakers, who are fluent in oral and written English 

WHAT WE OFFER 
· Comprehensive training for young potentials: mentor training, on-job-training and coaching 
· Passionate, dynamic and rewarding working environment where we celebrate success",截止日期：2026-12-31,,https://www.shixiseng.com/intern/inn_vjhropwpbm3j?pcm=pc_SearchList,实习僧,2026-03-19 23:22:31,https://www.shixiseng.com/intern/inn_vjhropwpbm3j?pcm=pc_SearchList,,,,
